Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_18     108.933998      21.699278       293.535980      295.500000     
FLOW_OUT_18     102.822998      16.231129       254.430222      289.899994     
FLOW_OUT_18     96.914001       11.048936       209.028000      284.399994     
FLOW_OUT_18     92.069000       7.237789        190.383987      278.899994     
FLOW_OUT_18     94.474998       30.550226       168.945496      273.299988     
FLOW_OUT_18     106.093002      51.565186       230.602432      267.500000     
FLOW_OUT_18     190.751999      159.220840      1303.974854     263.000000     
FLOW_OUT_18     209.457001      124.681503      679.247498      259.899994     
FLOW_OUT_18     142.209000      193.643753      513.688660      265.299988     
FLOW_OUT_18     185.041000      241.900009      510.300049      253.899994     
FLOW_OUT_18     190.097000      271.500000      502.466583      253.000000     
FLOW_OUT_18     119.963997      36.734966       373.558716      249.399994     
FLOW_OUT_18     101.904999      20.210873       247.549194      245.800003     
FLOW_OUT_18     97.123001       13.848042       246.112213      242.500000     
FLOW_OUT_18     92.060997       7.502725        223.237030      239.500000     
FLOW_OUT_18     86.982002       28.716076       208.801331      236.600006     
FLOW_OUT_18     78.190002       11.994364       167.100998      233.800003     
FLOW_OUT_18     129.617996      92.084503       311.514008      232.500000     
FLOW_OUT_18     175.899002      125.849998      468.746582      232.000000     
FLOW_OUT_18     137.988998      174.887497      363.820038      237.100006     
FLOW_OUT_18     149.160004      173.425003      405.352570      226.000000     
FLOW_OUT_18     153.063995      188.866241      430.291260      223.300003     
FLOW_OUT_18     158.522003      142.339996      428.420074      220.399994     
FLOW_OUT_18     105.706001      17.958294       263.733337      217.000000     
FLOW_OUT_18     102.945999      7.415104        208.293030      213.800003     
FLOW_OUT_18     98.181999       4.480932        184.076004      210.699997     
FLOW_OUT_18     88.253998       3.151217        151.147552      207.500000     
FLOW_OUT_18     82.010002       6.743813        144.878418      204.300003     
FLOW_OUT_18     153.610992      96.529755       308.740021      202.699997     
FLOW_OUT_18     212.304001      288.803131      1770.793945     237.699997     
FLOW_OUT_18     207.796997      225.445526      785.625061      228.600006     
FLOW_OUT_18     118.087997      242.887497      524.267517      228.300003     
FLOW_OUT_18     92.143997       57.476551       400.901337      224.899994     
FLOW_OUT_18     79.291000       26.304762       215.399994      219.100006     
FLOW_OUT_18     80.777000       16.029779       209.256271      216.600006     
FLOW_OUT_18     79.769997       12.866334       188.434418      214.199997     
FLOW_OUT_18     77.657997       15.130000       171.912003      211.800003     
FLOW_OUT_18     93.043999       66.608749       150.653625      210.100006     
FLOW_OUT_18     103.484001      89.528244       287.948944      209.000000     
FLOW_OUT_18     117.960999      137.604172      377.037476      209.699997     
FLOW_OUT_21     57.021000       71.395248       203.109314      38.070000      
FLOW_OUT_21     50.108002       95.984207       139.687378      42.730000      
FLOW_OUT_21     47.653000       37.906048       103.379974      43.520000      
FLOW_OUT_21     45.595001       54.669998       90.075996       46.240002      
FLOW_OUT_21     39.790001       15.525745       64.330666       47.730000      
FLOW_OUT_21     37.313000       1.905233        45.546848       47.880001      
FLOW_OUT_21     36.332001       1.277289        28.722002       47.060001      
FLOW_OUT_21     36.027000       1.494005        19.069599       45.520000      
FLOW_OUT_21     34.924999       2.755200        10.873600       43.560001      
FLOW_OUT_21     35.009998       7.232469        20.253397       41.439999      
FLOW_OUT_21     41.305000       21.005417       61.020626       40.250000      
FLOW_OUT_21     39.602001       25.354374       45.266495       39.849998      
FLOW_OUT_21     52.671001       42.365623       236.764542      39.779999      
FLOW_OUT_21     66.632004       130.774002      304.258514      45.220001      
FLOW_OUT_21     72.391998       170.019974      263.106110      64.139999      
FLOW_OUT_21     55.847000       28.811842       145.753021      64.419998      
FLOW_OUT_21     43.816002       9.484942        93.062996       66.680000      
FLOW_OUT_21     41.133999       6.573459        63.459328       67.080002      
FLOW_OUT_21     39.676998       4.511352        49.595894       66.160004      
FLOW_OUT_21     38.202999       2.585480        27.125198       64.239998      
FLOW_OUT_21     36.439999       1.819478        19.642902       61.680000      
FLOW_OUT_21     37.174999       7.988739        18.067600       58.830002      
FLOW_OUT_21     42.563000       22.192001       54.779705       58.209999      
FLOW_OUT_21     49.631001       34.806000       84.127998       56.740002      
FLOW_OUT_21     47.487000       47.149998       96.711243       54.630001      
FLOW_OUT_21     50.383999       76.449997       181.763748      56.880001      
FLOW_OUT_21     63.785999       137.171997      319.786224      64.580002      
FLOW_OUT_21     45.507000       44.973682       148.055984      64.120003      
FLOW_OUT_21     45.848999       131.603378      188.324951      90.230003      
FLOW_OUT_21     40.411999       10.546275       92.297997       72.470001      
FLOW_OUT_21     36.730999       5.415641        66.714195       71.760002      
FLOW_OUT_21     34.242001       3.655644        49.968002       69.870003      
FLOW_OUT_21     33.141998       3.068498        28.644598       67.199997      
FLOW_OUT_21     31.974001       5.195028        22.799799       64.089996      
FLOW_OUT_21     43.227001       28.389584       163.875519      61.349998      
FLOW_OUT_21     57.863998       90.129250       244.032028      62.730000      
FLOW_OUT_21     41.306000       19.802757       129.872009      65.040001      
FLOW_OUT_21     45.848999       38.872814       82.589005       67.610001      
FLOW_OUT_21     57.077999       90.411995       153.485321      71.489998      
FLOW_OUT_21     69.146004       93.695992       170.949310      70.519997      
FLOW_OUT_21     49.358002       11.204388       95.841637       71.160004      
FLOW_OUT_21     42.382999       5.422589        67.408264       70.449997      
FLOW_OUT_21     40.393002       4.126944        49.248798       68.629997      
FLOW_OUT_21     37.071999       2.283903        27.691399       65.959999      
FLOW_OUT_21     34.285999       1.572465        19.863201       62.790001      
FLOW_OUT_21     41.349998       18.474167       82.624832       60.070000      
FLOW_OUT_21     55.394001       52.172916       180.528152      60.840000      
FLOW_OUT_21     49.175999       105.531761      202.369278      64.860001      
FLOW_OUT_21     45.625000       49.177639       110.817986      64.139999      
FLOW_OUT_21     61.055000       134.439758      422.489410      68.330002      
FLOW_OUT_21     45.720001       44.909111       170.638016      70.180000      
FLOW_OUT_21     41.040001       12.483066       99.371002       73.089996      
FLOW_OUT_21     36.084000       6.662590        75.171593       73.879997      
FLOW_OUT_21     33.271999       5.306319        53.615906       73.169998      
FLOW_OUT_21     32.709999       2.918561        37.029003       71.330002      
FLOW_OUT_21     31.340000       1.955778        21.834002       68.650002      
FLOW_OUT_21     29.073000       1.496117        14.142400       65.440002      
FLOW_OUT_21     28.372999       1.273909        13.276001       61.880001      
FLOW_OUT_21     31.582001       6.968462        20.726000       58.310001      
FLOW_OUT_21     41.237000       21.128439       50.512798       55.720001      
FLOW_OUT_21     35.181000       26.637249       51.748001       53.160000      
FLOW_OUT_21     46.068001       34.599998       66.759995       51.209999      
FLOW_OUT_21     49.675999       49.532085       166.385986      51.150002      
FLOW_OUT_21     49.527000       45.375332       111.369682      59.470001      
FLOW_OUT_21     35.903000       3.953645        49.712135       52.580002      
FLOW_OUT_21     32.056999       1.690726        35.828400       50.490002      
FLOW_OUT_21     31.240000       1.147561        24.510498       47.939999      
FLOW_OUT_21     29.797001       0.882333        14.099542       45.080002      
FLOW_OUT_21     28.405001       2.266569        10.199201       42.200001      
FLOW_OUT_21     27.164000       1.953518        7.415601        39.650002      
FLOW_OUT_21     36.436001       24.161251       135.390228      38.419998      
FLOW_OUT_21     49.118999       63.506001       246.443451      41.040001      
FLOW_OUT_21     45.194000       107.931999      188.136826      44.820000      
FLOW_OUT_21     43.143002       52.232117       143.940506      51.080002      
FLOW_OUT_21     46.921001       104.722176      153.903183      72.680000      
FLOW_OUT_21     46.950001       64.927002       117.831154      58.430000      
FLOW_OUT_21     49.000000       42.727333       119.083733      60.220001      
FLOW_OUT_21     40.367001       12.963611       76.943993       61.759998      
FLOW_OUT_21     35.383999       3.589832        55.178799       61.349998      
FLOW_OUT_21     32.208000       2.835353        36.981998       59.849998      
FLOW_OUT_21     28.844999       1.554256        23.898800       57.650002      
FLOW_OUT_21     38.402000       29.131500       80.284248       63.060001      
FLOW_OUT_21     46.709000       61.280830       142.497742      64.690002      
FLOW_OUT_21     47.606998       85.227249       240.633240      71.470001      
FLOW_OUT_21     48.598999       71.289993       149.517990      66.519997      
FLOW_OUT_21     40.924999       47.238972       112.563980      70.360001      
FLOW_OUT_21     58.282001       112.152588      162.986359      91.089996      
FLOW_OUT_21     50.987000       49.599442       101.141319      75.790001      
FLOW_OUT_21     38.606998       9.397560        65.620697       72.940002      
