Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:46830000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
46830000;2;01/03/1957;;1;1;143,529;90,872;120,923;2;8;1;1;1;;0;142,538;143,529;140,563;133,723;120,389;104,838;94,301;90,872;90,872;93,44;95,165;102,169;112,067;116,666;117,593;120,389;125,097;128,907;130,826;128,907;126,997;124,151;121,326;119,454;122,265;126,046;127,951;132,755;136,64;138,597;139,579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1957;;1;1;139,579;85,809;100,255;28;18;1;1;1;;0;87,486;89,174;90,021;93,44;97,772;99,523;99,523;99,523;99,523;96,9;94,301;93,44;90,872;89,174;87,486;87,486;87,486;85,809;86,646;90,021;96,031;106,63;112,067;118,522;124,151;129,866;134,693;139,579;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
46830000;2;01/01/1957;;1;1;155,598;84,143;111,483;1;31;1;1;1;;0;155,598;144,522;133,723;126,046;121,326;119,454;119,454;116,666;110,245;102,169;96,9;95,165;97,772;101,285;106,63;109,337;114,819;117,593;118,522;119,454;118,522;116,666;115,741;112,982;109,337;104,838;98,646;93,44;89,174;85,809;84,143;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1956;;1;1;162,786;81,651;112,609;31;12;1;1;1;;0;109,385;108,552;112,737;112,737;105,247;98,164;94,601;91,084;89,342;86,752;83,339;81,651;82,494;84,188;84,188;85,04;85,895;89,342;97,269;106,895;115,277;121,284;133,638;151,539;147,516;148,518;152,55;152,55;155,598;160,721;162,786;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1956;;1;1;134,537;67,787;103,222;24;1;1;1;1;;0;67,787;69,372;74,201;79,14;85,895;89,342;91,084;91,959;91,959;90,212;88,476;87,613;87,613;92,837;98,164;100,866;108,552;111,056;115,277;120,419;123,021;127,405;131,845;134,537;134,537;134,537;125,644;117,837;113,581;111,896;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1956;;1;1;74,201;64,656;67,859;23;12;1;1;1;;0;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;65,434;65,434;65,434;64,656;64,656;64,656;65,434;66,216;67;67;67,787;68,578;70,969;72,579;74,201;74,201;73,388;72,579;70,969;69,372;68,578;67;67,787;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1956;;1;1;67,787;65,434;66,713;1;25;1;1;1;;0;67,787;67,787;67,787;67,787;67,787;67,787;67;67;67;67;67;67;67;67;67;67;67;66,216;66,216;66,216;66,216;66,216;66,216;66,216;65,434;65,434;65,434;65,434;66,216;66,216;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1956;;1;1;71,772;67,787;69,196;1;27;1;1;1;;0;71,772;71,772;70,969;70,969;70,169;70,169;70,169;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;67,787;67,787;67,787;67,787;67,787;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1956;;1;1;75,016;71,772;73,863;1;27;1;1;1;;0;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;73,388;73,388;73,388;72,579;72,579;72,579;71,772;71,772;71,772;71,772;71,772;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1956;;1;1;76,657;75,016;75,945;1;26;1;1;1;;0;76,657;76,657;76,657;76,657;76,657;76,657;76,657;76,657;76,657;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,016;75,016;75,016;75,016;75,016;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/05/1956;;1;1;92,837;77,482;83,163;16;29;1;1;1;;0;85,895;85,895;85,895;84,188;82,494;81,651;80,811;79,14;79,14;78,309;79,974;80,811;84,188;85,895;90,212;92,837;91,959;91,084;89,342;87,613;85,895;83,339;82,494;80,811;79,974;79,14;78,309;78,309;77,482;77,482;77,482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/04/1956;;1;1;94,601;77,482;84,644;24;14;1;1;1;;0;88,476;85,04;84,188;85,895;86,752;85,895;85,04;83,339;81,651;80,811;79,974;79,14;78,309;77,482;77,482;77,482;77,482;78,309;79,974;82,494;85,895;90,212;93,718;94,601;94,601;93,718;91,084;89,342;85,04;85,895;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/03/1956;;1;1;133,638;84,188;108,498;6;21;1;1;1;;0;106,895;116,981;122,151;125,644;130,062;133,638;133,638;130,953;129,174;130,062;130,062;130,062;128,288;122,151;111,056;100,866;94,601;91,084;87,613;85,895;84,188;85,04;90,212;91,084;92,837;96,377;98,164;99,062;98,164;95,488;91,959;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1956;;1;1;101,772;75,835;87,761;21;1;1;1;1;;0;75,835;76,657;78,309;79,14;80,811;80,811;79,974;79,14;77,482;76,657;77,482;79,14;80,811;80,811;83,339;86,752;91,084;90,212;98,164;99,062;101,772;101,772;99,062;97,269;98,164;98,164;98,164;98,164;100,866;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
46830000;2;01/01/1956;;1;1;116,128;75,016;88,953;1;20;1;1;1;;0;116,128;114,428;113,581;113,581;111,896;110,219;106,07;100,866;95,488;91,959;86,752;84,188;81,651;79,974;79,14;77,482;76,657;75,835;75,835;75,016;77,482;79,14;83,339;85,895;85,04;83,339;80,811;80,811;79,974;78,309;76,657;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1955;;1;1;116,128;100,866;105,001;31;20;1;1;1;;0;111,896;106,07;102,682;103,593;105,247;105,247;104,427;105,247;110,219;110,219;108,552;106,07;105,247;105,247;105,247;103,593;101,772;102,682;101,772;100,866;100,866;101,772;103,593;101,772;101,772;101,772;100,866;101,772;106,07;112,737;116,128;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1955;;1;1;111,056;70,169;89,46;27;4;1;1;1;;0;75,835;72,579;71,772;70,169;75,016;79,14;83,339;86,752;84,188;82,494;85,895;86,752;91,084;92,837;94,601;94,601;96,377;95,488;91,959;88,476;83,339;84,188;90,212;96,377;96,377;96,377;111,056;107,723;107,723;111,056;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1955;;1;1;80,811;64,656;70,695;27;1;1;1;1;;0;64,656;64,656;64,656;64,656;64,656;64,656;64,656;64,656;64,656;64,656;64,656;65,434;67,787;68,578;68,578;68,578;68,578;70,169;70,969;72,579;74,201;74,201;75,016;77,482;79,14;79,974;80,811;80,811;80,811;79,14;77,482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1955;;1;1;66,216;64,656;65,41;1;21;1;1;1;;0;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;65,434;65,434;65,434;65,434;65,434;65,434;65,434;65,434;65,434;65,434;65,434;64,656;64,656;64,656;64,656;64,656;64,656;64,656;64,656;64,656;64,656;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1955;;1;1;67,787;66,216;67,331;1;29;1;1;1;;0;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67;67;67;67;67;67;67;67;67;67;67;67;66,216;66,216;66,216;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1955;;1;1;70,169;67,787;69,169;1;28;1;1;1;;0;70,169;70,169;70,169;70,169;70,169;70,169;70,169;70,169;70,169;70,169;69,372;69,372;69,372;69,372;69,372;69,372;69,372;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;67,787;67,787;67,787;67,787;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1955;;1;1;74,201;70,969;72,339;1;27;1;1;1;;0;74,201;74,201;73,388;73,388;73,388;73,388;73,388;73,388;72,579;72,579;72,579;72,579;72,579;72,579;72,579;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;70,969;70,969;70,969;70,969;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/05/1955;;1;1;77,482;74,201;75,758;1;26;1;1;1;;0;77,482;77,482;77,482;77,482;77,482;76,657;76,657;76,657;76,657;76,657;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,016;75,016;75,016;75,016;75,016;75,016;74,201;74,201;74,201;74,201;74,201;74,201;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/04/1955;;1;1;111,056;78,309;92,288;10;29;1;1;1;;0;87,613;89,342;91,084;93,718;93,718;98,164;100,866;105,247;107,723;111,056;108,552;106,07;105,247;105,247;104,427;99,963;93,718;90,212;88,476;85,04;84,188;82,494;81,651;80,811;79,974;79,14;79,14;79,14;78,309;78,309;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/03/1955;;1;1;87,613;76,657;80,644;3;26;1;1;1;;0;83,339;85,04;87,613;87,613;86,752;84,188;83,339;82,494;80,811;79,974;79,14;78,309;77,482;77,482;77,482;79,14;79,14;79,14;79,14;80,811;80,811;80,811;79,974;78,309;77,482;76,657;76,657;76,657;77,482;81,651;85,04;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1955;;1;1;129,174;76,657;89,075;1;23;1;1;1;;0;129,174;122,151;111,896;101,772;95,488;93,718;93,718;91,959;91,084;91,084;90,212;90,212;88,476;86,752;83,339;81,651;80,811;80,811;79,974;79,14;78,309;77,482;76,657;77,482;79,14;79,14;79,974;82,494;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
46830000;2;01/01/1955;;1;1;140,897;69,372;91,101;30;15;1;1;1;;0;74,201;77,482;78,309;77,482;76,657;75,016;72,579;74,201;72,579;71,772;70,969;70,169;70,169;70,169;69,372;70,169;70,169;72,579;79,14;85,04;89,342;95,488;104,427;112,737;122,151;130,953;135,439;138,158;139,982;140,897;136,343;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1954;;1;1;113,581;70,169;85,341;13;29;1;1;1;;0;83,339;83,339;85,04;87,613;87,613;86,752;86,752;85,895;91,084;99,062;107,723;112,737;113,581;107,723;99,963;94,601;88,476;85,04;80,811;78,309;77,482;75,835;74,201;73,388;72,579;71,772;71,772;70,969;70,169;70,169;71,772;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1954;;1;1;89,342;67;75,72;24;13;1;1;1;;0;68,578;69,372;69,372;70,169;70,969;70,969;70,969;70,169;69,372;68,578;67,787;67,787;67;68,578;69,372;70,169;74,201;75,016;76,657;79,14;85,895;87,613;87,613;89,342;88,476;86,752;84,188;82,494;82,494;82,494;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1954;;1;1;74,201;65,434;67,195;27;14;1;1;1;;0;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;66,216;65,434;65,434;65,434;65,434;65,434;65,434;65,434;65,434;65,434;65,434;66,216;68,578;72,579;74,201;73,388;72,579;70,969;69,372;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1954;;1;1;68,578;67;67,552;1;13;1;1;1;;0;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;67,787;67,787;67,787;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1954;;1;1;70,969;68,578;69,528;1;24;1;1;1;;0;70,969;70,969;70,969;70,969;70,169;70,169;70,169;70,169;70,169;70,169;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1954;;1;1;75,016;70,969;73,236;1;30;1;1;1;;0;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;74,201;74,201;74,201;73,388;73,388;73,388;73,388;73,388;72,579;72,579;72,579;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;70,969;70,969;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1954;;1;1;75,016;75,016;75,016;1;1;1;1;1;;0;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/05/1954;;1;1;79,974;75,016;76,794;1;27;1;1;1;;0;79,974;79,974;79,14;79,14;79,14;78,309;77,482;77,482;77,482;77,482;77,482;76,657;76,657;76,657;76,657;76,657;76,657;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,016;75,016;75,016;75,016;75,016;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/04/1954;;1;1;146,436;80,811;103,783;2;28;1;1;1;;0;145,507;146,436;144,581;140,897;137,249;134,537;129,174;124,768;120,419;112,737;109,385;103,593;99,062;96,377;92,837;91,084;89,342;88,476;87,613;86,752;86,752;86,752;85,04;84,188;83,339;82,494;81,651;80,811;80,811;80,811;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/03/1954;;1;1;141,814;79,14;93,191;31;6;1;1;1;;0;86,752;85,04;82,494;81,651;80,811;79,14;79,14;80,811;85,04;86,752;85,895;85,04;86,752;87,613;90,212;90,212;89,342;86,752;83,339;81,651;82,494;84,188;88,476;95,488;100,866;106,895;111,896;120,419;127,405;134,537;141,814;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1954;;1;1;144,581;89,342;115,132;12;1;1;1;1;;0;89,342;91,959;92,837;99,062;102,682;114,428;121,284;128,288;135,439;142,734;143,656;144,581;144,581;138,158;129,174;117,837;110,219;110,219;113,581;111,896;111,056;112,737;113,581;112,737;107,723;99,963;94,601;89,342;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
46830000;2;01/01/1954;;1;1;132,74;77,482;90,829;5;12;1;1;1;;0;107,723;109,385;118,695;130,062;132,74;115,277;99,963;92,837;87,613;82,494;79,974;77,482;77,482;77,482;77,482;77,482;77,482;77,482;77,482;77,482;77,482;79,974;86,752;90,212;91,084;91,959;90,212;91,084;89,342;86,752;86,752;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1953;;1;1;112,737;75,835;93,157;29;7;1;1;1;;0;99,963;95,488;91,959;88,476;82,494;78,309;75,835;75,835;77,482;81,651;84,188;86,752;87,613;88,476;88,476;88,476;89,342;91,084;89,342;89,342;91,084;94,601;99,062;101,772;105,247;107,723;110,219;111,896;112,737;111,896;111,056;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1953;;1;1;103,593;69,372;80,315;29;2;1;1;1;;0;70,169;69,372;69,372;70,169;70,969;73,388;73,388;73,388;73,388;73,388;74,201;76,657;77,482;77,482;75,835;74,201;72,579;71,772;73,388;74,201;78,309;83,339;88,476;92,837;95,488;96,377;99,963;102,682;103,593;103,593;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1953;;1;1;87,613;67;75,803;23;5;1;1;1;;0;70,169;69,372;68,578;67,787;67;68,578;70,169;73,388;75,835;75,016;75,016;76,657;75,016;74,201;75,016;76,657;77,482;77,482;78,309;80,811;85,04;86,752;87,613;86,752;84,188;80,811;77,482;74,201;72,579;70,969;70,969;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1953;;1;1;72,579;66,216;69,01;21;1;1;1;1;;0;66,216;66,216;66,216;66,216;66,216;66,216;66,216;67;69,372;70,169;70,169;69,372;69,372;68,578;68,578;67,787;68,578;69,372;70,169;71,772;72,579;71,772;70,969;70,169;70,169;69,372;69,372;70,169;70,969;70,969;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1953;;1;1;67,787;66,216;67,127;1;30;1;1;1;;0;67,787;67,787;67,787;67,787;67,787;67,787;67,787;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;66,216;66,216;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1953;;1;1;68,578;67,787;68,502;1;29;1;1;1;;0;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;67,787;67,787;67,787;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1953;;1;1;69,372;68,578;69,002;1;17;1;1;1;;0;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;69,372;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;68,578;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/05/1953;;1;1;72,579;69,372;71,022;1;31;1;1;1;;0;72,579;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;70,969;70,969;70,969;70,969;70,969;70,969;70,969;70,969;70,969;70,969;70,969;70,169;70,169;70,169;70,169;70,169;70,169;70,169;70,169;69,372;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/04/1953;;1;1;80,811;72,579;76,781;10;28;1;1;1;;0;79,14;77,482;76,657;75,835;76,657;77,482;77,482;79,14;79,974;80,811;80,811;80,811;79,974;79,14;78,309;77,482;77,482;76,657;76,657;76,657;75,835;75,016;75,016;74,201;74,201;73,388;73,388;72,579;72,579;72,579;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/03/1953;;1;1;95,488;76,657;84,845;21;11;1;1;1;;0;90,212;88,476;86,752;86,752;85,895;84,188;82,494;79,974;79,14;77,482;76,657;76,657;76,657;76,657;76,657;78,309;79,974;82,494;86,752;91,084;95,488;95,488;93,718;94,601;92,837;92,837;91,084;86,752;83,339;80,811;79,974;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/02/1953;;1;1;112,737;75,835;89,196;22;6;1;1;1;;0;79,14;79,14;79,14;78,309;77,482;75,835;76,657;76,657;81,651;83,339;83,339;84,188;83,339;83,339;85,04;92,837;89,342;96,377;103,593;108,552;111,896;112,737;110,219;105,247;96,377;88,476;85,895;89,342;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
46830000;2;01/01/1953;;1;1;134,537;74,201;85,015;1;26;1;1;1;;0;134,537;129,174;117,837;104,427;96,377;91,959;90,212;86,752;85,04;84,188;81,651;79,974;79,974;79,14;78,309;77,482;76,657;76,657;75,835;75,835;75,835;75,835;75,016;75,016;75,016;74,201;74,201;74,201;75,835;79,14;79,14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/12/1952;;1;1;136,343;73,388;112,668;27;4;1;1;1;;0;75,016;74,201;74,201;73,388;75,835;78,309;81,651;88,476;99,062;102,682;111,896;116,128;120,419;124,768;128,288;130,062;123,893;120,419;118,695;122,151;124,768;126,523;130,062;132,74;132,74;133,638;136,343;134,537;132,74;134,537;134,537;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/11/1952;;1;1;99,062;73,388;85,192;16;2;1;1;1;;0;75,016;73,388;74,201;75,835;77,482;77,482;79,14;79,974;82,494;83,339;85,04;87,613;91,084;95,488;96,377;99,062;99,062;98,164;98,164;94,601;90,212;85,895;83,339;82,494;83,339;84,188;83,339;82,494;79,974;77,482;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/10/1952;;1;1;76,657;69,372;71,523;19;11;1;1;1;;0;72,579;71,772;71,772;70,969;70,969;70,169;70,169;70,169;70,169;70,169;69,372;69,372;69,372;69,372;69,372;70,169;72,579;75,016;76,657;75,835;75,835;75,016;73,388;72,579;70,969;70,969;70,169;70,169;70,169;70,969;70,969;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/09/1952;;1;1;77,482;70,969;73,29;26;4;1;1;1;;0;71,772;71,772;71,772;70,969;70,969;70,969;70,969;71,772;72,579;73,388;74,201;75,016;75,016;74,201;73,388;72,579;71,772;71,772;71,772;70,969;71,772;73,388;73,388;74,201;75,835;77,482;77,482;77,482;75,835;74,201;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
46830000;2;01/08/1952;;1;1;72,579;71,772;72,215;1;18;1;1;1;;0;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;72,579;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;71,772;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/07/1952;;1;1;74,201;72,579;73,703;1;27;1;1;1;;0;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;74,201;73,388;73,388;73,388;73,388;73,388;73,388;73,388;73,388;73,388;72,579;72,579;72,579;72,579;72,579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46830000;2;01/06/1952;;1;1;77,482;75,016;75,864;1;20;1;1;1;;0;77,482;77,482;77,482;76,657;76,657;76,657;76,657;76,657;76,657;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,835;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;75,016;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
